Dataset,Algorithm,Run_ID,Best_Fitness,Info_Loss,Accuracy_Original,Accuracy_After,Execution_Time_s,K_Violations,L_Violations,Iterations,Success,Solution_Vector
adult,PSO,4,1025.0,0.5,0.8339134758826454,1.0,498.644011259079,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,8,1025.0,0.5,0.8339134758826454,1.0,417.5014338493347,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,7,1025.0,0.5,0.8339134758826454,1.0,452.3358564376831,0,1,4,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,10,1025.0,0.5,0.8339134758826454,1.0,406.47404408454895,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,11,1025.0,0.5,0.8339134758826454,1.0,410.84236884117126,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,12,1025.0,0.5,0.8339134758826454,1.0,379.55928659439087,0,1,2,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,13,1025.0,0.5,0.8339134758826454,1.0,406.4362943172455,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,14,1025.0,0.5,0.8339134758826454,1.0,420.11200284957886,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,15,1025.0,0.5,0.8339134758826454,1.0,394.3335165977478,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,16,1025.0,0.5,0.8339134758826454,1.0,406.16489911079407,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,17,1025.0,0.5,0.8339134758826454,1.0,422.3388040065765,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,9,2048.4909387258963,0.4722222222222222,0.8339134758826454,0.7512017238521466,838.0456113815308,0,2,3,0,"[4, 3, 2, 2, 2, 1, 0, 1, 2]"
adult,PSO,18,1025.0,0.5,0.8339134758826454,1.0,505.1584942340851,0,1,4,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,19,2023.611111111111,0.4722222222222222,0.8339134758826454,1.0,500.5847768783569,0,2,3,0,"[4, 3, 2, 2, 2, 1, 1, 0, 2]"
adult,PSO,20,1025.0,0.5,0.8339134758826454,1.0,417.4084892272949,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,22,1025.0,0.5,0.8339134758826454,1.0,430.5623095035553,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,21,1025.0,0.5,0.8339134758826454,1.0,531.8829724788666,0,1,4,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,24,1025.0,0.5,0.8339134758826454,1.0,434.4965009689331,0,1,4,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,26,1025.0,0.5,0.8339134758826454,1.0,393.8575839996338,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,23,1025.0,0.5,0.8339134758826454,1.0,511.9829406738281,0,1,2,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,25,1025.0,0.5,0.8339134758826454,1.0,535.2046573162079,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,28,1025.0,0.5,0.8339134758826454,1.0,381.33308362960815,0,1,3,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,29,1025.0,0.5,0.8339134758826454,1.0,392.381822347641,0,1,4,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,30,1025.0,0.5,0.8339134758826454,1.0,368.6644780635834,0,1,4,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
adult,PSO,27,1025.0,0.5,0.8339134758826454,1.0,543.6733605861664,0,1,4,0,"[4, 3, 2, 2, 2, 1, 1, 1, 2]"
medical,ARO-APO,6,84.8507843137255,0.5392156862745099,0.4256,0.4211,4631.828716516495,0,0,3,1,"[5, 5, 4, 5, 6, 0, 6, 5, 4, 4, 1, 0, 4, 0, 5, 1, 0]"
medical,ARO-APO,5,82.89,0.5,0.4256,0.4211,5188.874710321426,0,0,6,1,"[4, 5, 4, 5, 0, 1, 6, 5, 4, 4, 0, 1, 4, 1, 5, 1, 1]"
medical,ARO-APO,2,82.88999999999999,0.4999999999999999,0.4256,0.4211,6312.531342744827,0,0,13,1,"[5, 5, 4, 5, 6, 1, 6, 5, 2, 4, 1, 0, 4, 1, 0, 1, 1]"
medical,ARO-APO,9,82.89,0.5,0.4256,0.4211,7045.156140327454,0,0,14,1,"[5, 5, 4, 5, 5, 1, 6, 5, 0, 4, 0, 1, 4, 1, 4, 0, 1]"
medical,ARO-APO,1,82.39980392156862,0.4901960784313725,0.4256,0.4211,8222.881305932999,0,0,19,1,"[5, 5, 4, 5, 5, 1, 2, 5, 4, 4, 0, 0, 4, 1, 3, 1, 1]"
medical,ARO-APO,3,81.90960784313725,0.480392156862745,0.4256,0.4211,9449.851135015488,0,0,22,1,"[5, 5, 4, 5, 5, 1, 0, 5, 2, 4, 0, 1, 4, 1, 5, 1, 1]"
medical,ARO-APO,8,82.89,0.5,0.4256,0.4211,9956.52058339119,0,0,24,1,"[5, 5, 4, 5, 5, 1, 6, 5, 3, 0, 0, 0, 4, 1, 5, 1, 1]"
medical,ARO-APO,11,82.89,0.5,0.4256,0.4211,5551.770809173584,0,0,8,1,"[5, 5, 4, 5, 6, 1, 5, 5, 4, 0, 0, 0, 4, 1, 5, 0, 1]"
medical,ARO-APO,4,82.89,0.5,0.4256,0.4211,10197.468746900558,0,0,26,1,"[5, 5, 4, 5, 5, 1, 5, 5, 2, 4, 0, 0, 4, 1, 5, 0, 0]"
medical,ARO-APO,10,81.90960784313725,0.480392156862745,0.4256,0.4211,10350.177908182144,0,0,26,1,"[5, 5, 4, 5, 2, 1, 5, 5, 4, 4, 0, 0, 4, 1, 2, 1, 1]"
medical,ARO-APO,7,82.39980392156863,0.4901960784313726,0.4256,0.4211,11977.676601171494,0,0,30,1,"[5, 5, 4, 5, 6, 1, 4, 5, 2, 2, 1, 1, 4, 1, 3, 1, 0]"
medical,ARO-APO,13,82.89,0.5,0.4256,0.4211,6279.402379989624,0,0,11,1,"[5, 5, 3, 5, 3, 1, 5, 5, 4, 2, 1, 1, 4, 0, 5, 1, 1]"
medical,ARO-APO,12,81.41941176470588,0.4705882352941177,0.4256,0.4211,8916.46597456932,0,0,20,1,"[5, 5, 4, 5, 5, 1, 1, 5, 2, 1, 1, 1, 4, 1, 5, 1, 1]"
medical,ARO-APO,19,83.87039215686275,0.5196078431372549,0.4256,0.4211,5642.15501499176,0,0,8,1,"[5, 5, 4, 5, 4, 0, 6, 5, 4, 4, 0, 0, 4, 1, 5, 0, 1]"
medical,ARO-APO,14,82.89,0.5,0.4256,0.4211,9016.871480703354,0,0,22,1,"[5, 5, 3, 5, 5, 0, 5, 5, 4, 1, 1, 1, 4, 0, 5, 1, 1]"
medical,ARO-APO,18,82.89000000000001,0.5000000000000001,0.4256,0.4211,5959.381809234619,0,0,9,1,"[5, 5, 4, 5, 3, 1, 6, 5, 4, 0, 1, 1, 4, 1, 5, 1, 0]"
medical,ARO-APO,17,82.39980392156863,0.4901960784313726,0.4256,0.4211,6756.3353707790375,0,0,10,1,"[5, 5, 4, 5, 6, 1, 1, 5, 4, 4, 1, 1, 4, 1, 1, 1, 1]"
medical,ARO-APO,15,82.39980392156862,0.4901960784313725,0.4256,0.4211,10389.691856622696,0,0,26,1,"[5, 5, 4, 5, 5, 1, 6, 5, 4, 2, 0, 1, 4, 1, 1, 1, 0]"
medical,ARO-APO,20,81.90960784313725,0.4803921568627451,0.4256,0.4211,9277.791464090347,0,0,22,1,"[5, 5, 4, 5, 6, 1, 2, 5, 2, 4, 1, 1, 4, 1, 1, 1, 1]"
medical,ARO-APO,16,82.89,0.5,0.4256,0.4211,11170.236719846724,0,0,29,1,"[5, 5, 4, 5, 6, 1, 5, 5, 4, 0, 0, 0, 4, 1, 5, 0, 1]"
medical,ARO-APO,23,83.38019607843138,0.5098039215686275,0.4256,0.4211,6521.184489488602,0,0,11,1,"[5, 5, 4, 5, 6, 1, 5, 5, 0, 4, 1, 0, 4, 1, 5, 0, 1]"
medical,ARO-APO,21,82.39980392156863,0.4901960784313726,0.4256,0.4211,8930.71860575676,0,0,22,1,"[5, 5, 4, 5, 6, 1, 5, 5, 0, 0, 1, 1, 4, 1, 5, 1, 1]"
medical,ARO-APO,22,83.87039215686275,0.5196078431372549,0.4256,0.4211,8661.659336090088,0,0,20,1,"[5, 5, 4, 5, 6, 0, 5, 5, 4, 4, 0, 0, 4, 1, 5, 0, 0]"
medical,ARO-APO,27,82.39980392156863,0.4901960784313726,0.4256,0.4211,5991.142076253891,0,0,11,1,"[5, 5, 4, 5, 6, 1, 1, 5, 4, 0, 1, 1, 4, 1, 5, 1, 1]"
medical,ARO-APO,25,83.87039215686275,0.5196078431372549,0.4256,0.4211,6959.424841403961,0,0,13,1,"[5, 5, 3, 5, 6, 1, 6, 5, 4, 0, 1, 0, 4, 1, 5, 1, 1]"
medical,ARO-APO,26,82.39980392156863,0.4901960784313726,0.4256,0.4211,7149.820988416672,0,0,15,1,"[5, 5, 4, 5, 6, 1, 0, 5, 4, 4, 1, 1, 4, 1, 2, 1, 1]"
medical,GA,1,81.90960784313725,0.4803921568627451,0.4256,0.4211,3492.5244014263158,0,0,20,1,"[5, 5, 4, 5, 5, 1, 1, 5, 4, 4, 1, 1, 4, 1, 1, 1, 1]"
medical,GA,3,82.39980392156862,0.4901960784313725,0.4256,0.4211,3692.011908769608,0,0,21,1,"[5, 5, 4, 5, 5, 1, 5, 5, 2, 0, 0, 1, 4, 1, 5, 1, 1]"
medical,ARO-APO,24,83.58019607843137,0.5098039215686275,0.4256,0.4191,9420.937379598618,0,0,23,1,"[5, 5, 4, 5, 6, 1, 6, 5, 0, 4, 0, 0, 4, 1, 5, 0, 1]"
medical,ARO-APO,28,83.38019607843137,0.5098039215686274,0.4256,0.4211,6697.57866191864,0,0,10,1,"[5, 5, 4, 5, 6, 0, 6, 5, 4, 2, 1, 1, 4, 1, 2, 1, 0]"
medical,GA,4,82.89,0.5,0.4256,0.4211,2833.3530597686768,0,0,14,1,"[5, 5, 4, 5, 2, 1, 6, 4, 2, 4, 0, 1, 4, 1, 5, 1, 1]"
medical,GA,2,81.90960784313725,0.480392156862745,0.4256,0.4211,6052.076646089554,0,0,42,1,"[5, 5, 4, 5, 5, 1, 5, 5, 2, 4, 0, 1, 4, 1, 1, 1, 0]"
medical,GA,8,99932077.6280392,0.4019607843137255,0.4256,0.4247,2097.598687171936,49966,49966,2,0,"[5, 3, 1, 0, 2, 1, 3, 5, 4, 4, 1, 1, 4, 0, 5, 1, 1]"
medical,GA,6,82.39980392156862,0.4901960784313725,0.4256,0.4211,3931.352138280869,0,0,24,1,"[5, 5, 4, 5, 5, 1, 5, 5, 4, 0, 1, 1, 4, 0, 3, 1, 1]"
medical,ARO-APO,29,83.87039215686275,0.5196078431372549,0.4256,0.4211,7672.573237657547,0,0,12,1,"[5, 5, 4, 5, 4, 1, 6, 4, 4, 4, 0, 0, 4, 1, 5, 0, 1]"
medical,GA,11,99926077.42784312,0.3921568627450981,0.4256,0.4218,1913.6835906505585,49963,49963,1,0,"[5, 0, 4, 3, 2, 1, 2, 5, 4, 4, 1, 1, 2, 0, 5, 1, 0]"
medical,GA,7,82.89,0.5,0.4256,0.4211,3573.091322422028,0,0,19,1,"[5, 5, 4, 5, 3, 0, 5, 5, 4, 2, 1, 1, 4, 0, 5, 1, 1]"
medical,GA,5,81.90960784313725,0.480392156862745,0.4256,0.4211,5754.758782148361,0,0,41,1,"[5, 5, 4, 5, 5, 1, 5, 5, 4, 2, 0, 1, 4, 0, 1, 1, 1]"
medical,GA,10,81.41941176470588,0.4705882352941176,0.4256,0.4211,4138.661336183548,0,0,26,1,"[5, 5, 4, 5, 4, 1, 5, 5, 4, 0, 0, 1, 4, 1, 2, 1, 1]"
medical,GA,15,83.38019607843138,0.5098039215686275,0.4256,0.4211,2344.891147851944,0,0,10,1,"[5, 5, 3, 5, 6, 1, 4, 4, 1, 4, 1, 1, 4, 1, 5, 1, 1]"
medical,ARO-APO,30,82.39980392156863,0.4901960784313726,0.4256,0.4211,9092.531872272491,0,0,19,1,"[5, 5, 4, 5, 0, 0, 5, 5, 3, 4, 1, 1, 4, 1, 5, 1, 1]"
medical,GA,14,81.90960784313725,0.4803921568627451,0.4256,0.4211,3383.166532754898,0,0,19,1,"[5, 5, 4, 5, 5, 1, 2, 5, 0, 4, 1, 1, 4, 1, 4, 1, 1]"
medical,GA,16,81.90960784313725,0.480392156862745,0.4256,0.4211,3353.059331178665,0,0,18,1,"[5, 5, 4, 5, 5, 1, 2, 5, 2, 2, 0, 1, 4, 1, 5, 1, 1]"
medical,GA,9,81.90960784313725,0.4803921568627451,0.4256,0.4211,5883.725467920303,0,0,41,1,"[5, 5, 4, 5, 5, 1, 4, 5, 0, 4, 1, 1, 4, 1, 2, 1, 1]"
medical,GA,12,81.90960784313725,0.4803921568627451,0.4256,0.4211,4650.571043729782,0,0,30,1,"[5, 5, 4, 5, 2, 1, 5, 5, 3, 1, 1, 1, 4, 1, 4, 1, 1]"
medical,GA,18,82.89,0.5,0.4256,0.4211,3111.4227793216705,0,0,17,1,"[5, 5, 4, 5, 6, 1, 3, 5, 1, 2, 1, 1, 4, 1, 5, 1, 1]"
medical,GA,17,81.90960784313725,0.480392156862745,0.4256,0.4211,4652.71191573143,0,0,32,1,"[5, 5, 4, 5, 5, 1, 2, 5, 3, 4, 1, 1, 4, 0, 2, 1, 1]"
medical,GA,13,81.41941176470588,0.4705882352941177,0.4256,0.4211,5347.401263475418,0,0,34,1,"[5, 5, 4, 5, 5, 1, 2, 5, 4, 2, 1, 1, 4, 1, 1, 1, 1]"
medical,GA,20,83.87039215686275,0.5196078431372549,0.4256,0.4211,2990.1465463638306,0,0,15,1,"[4, 5, 4, 5, 5, 1, 6, 5, 4, 3, 0, 1, 4, 0, 5, 0, 1]"
medical,GA,21,82.89,0.5,0.4256,0.4211,3599.3678839206696,0,0,21,1,"[4, 5, 4, 5, 5, 1, 6, 5, 4, 1, 1, 1, 4, 1, 2, 1, 1]"
medical,GA,19,82.39980392156862,0.4901960784313725,0.4256,0.4211,5185.531803131104,0,0,34,1,"[5, 5, 4, 5, 5, 0, 5, 5, 1, 2, 1, 1, 4, 1, 4, 1, 1]"
medical,GA,22,81.90960784313725,0.480392156862745,0.4256,0.4211,4176.089684963226,0,0,25,1,"[5, 5, 4, 5, 5, 1, 5, 5, 0, 2, 1, 1, 4, 1, 3, 1, 1]"
medical,GA,23,82.39980392156863,0.4901960784313726,0.4256,0.4211,4248.740421533585,0,0,28,1,"[5, 5, 4, 5, 5, 1, 4, 5, 0, 4, 0, 1, 4, 0, 5, 1, 1]"
medical,GA,24,82.39980392156863,0.4901960784313726,0.4256,0.4211,4252.608094215393,0,0,26,1,"[5, 5, 3, 5, 1, 1, 6, 5, 4, 2, 0, 1, 4, 1, 5, 1, 1]"
medical,GA,26,81.90960784313725,0.4803921568627451,0.4256,0.4211,3862.618312835693,0,0,25,1,"[4, 5, 4, 5, 5, 1, 2, 5, 4, 4, 1, 1, 4, 1, 1, 1, 1]"
medical,GA,29,81.41941176470588,0.4705882352941176,0.4256,0.4211,3184.182788133621,0,0,17,1,"[5, 5, 4, 5, 5, 1, 5, 5, 2, 2, 1, 1, 4, 0, 1, 1, 1]"
medical,GA,30,82.39980392156863,0.4901960784313726,0.4256,0.4211,2531.654510736465,0,0,10,1,"[5, 5, 3, 5, 5, 1, 2, 5, 4, 2, 1, 1, 4, 0, 5, 1, 1]"
medical,GA,28,82.89000000000001,0.5000000000000001,0.4256,0.4211,3907.8381428718567,0,0,23,1,"[5, 5, 4, 5, 5, 1, 6, 4, 4, 1, 1, 1, 4, 1, 2, 1, 1]"
medical,PSO,2,82.39980392156863,0.4901960784313726,0.4256,0.4211,1569.0309677124023,0,0,4,1,"[5, 5, 4, 5, 5, 1, 5, 5, 4, 0, 0, 1, 4, 0, 5, 0, 1]"
medical,PSO,1,82.39980392156863,0.4901960784313726,0.4256,0.4211,1725.339604139328,0,0,6,1,"[5, 5, 4, 5, 2, 1, 6, 5, 4, 0, 1, 1, 4, 0, 5, 1, 1]"
medical,PSO,3,83.38019607843137,0.5098039215686274,0.4256,0.4211,1516.241346359253,0,0,4,1,"[5, 5, 4, 5, 1, 1, 6, 5, 4, 4, 1, 0, 4, 0, 5, 1, 1]"
medical,GA,25,82.39980392156863,0.4901960784313726,0.4256,0.4211,5107.252343654633,0,0,32,1,"[5, 5, 4, 5, 5, 0, 2, 5, 2, 4, 1, 1, 4, 1, 5, 0, 1]"
medical,PSO,4,83.38019607843137,0.5098039215686274,0.4256,0.4211,2000.6957170963287,0,0,7,1,"[5, 5, 4, 5, 6, 0, 2, 5, 4, 4, 0, 0, 4, 1, 5, 1, 1]"
medical,PSO,6,82.89,0.5,0.4256,0.4211,1657.6935896873474,0,0,4,1,"[5, 5, 4, 5, 5, 1, 0, 5, 4, 4, 1, 1, 4, 0, 5, 1, 1]"
medical,PSO,7,84.36058823529413,0.5294117647058825,0.4256,0.4211,1844.54193520546,0,0,6,1,"[5, 5, 4, 5, 6, 1, 6, 4, 4, 4, 0, 1, 4, 0, 5, 0, 0]"
medical,PSO,5,82.39980392156863,0.4901960784313726,0.4256,0.4211,2036.604566574097,0,0,8,1,"[5, 5, 4, 5, 6, 1, 2, 5, 0, 4, 0, 1, 4, 1, 5, 1, 1]"
medical,GA,27,81.41941176470588,0.4705882352941176,0.4256,0.4211,5493.72766494751,0,0,34,1,"[5, 5, 4, 5, 5, 1, 5, 5, 0, 2, 1, 1, 4, 1, 2, 1, 1]"
medical,PSO,10,82.39980392156863,0.4901960784313726,0.4256,0.4211,1872.216049671173,0,0,7,1,"[5, 5, 4, 5, 6, 1, 1, 5, 0, 4, 1, 1, 4, 1, 5, 1, 1]"
medical,PSO,8,83.38019607843137,0.5098039215686274,0.4256,0.4211,1965.700616121292,0,0,7,1,"[5, 5, 4, 5, 6, 1, 6, 5, 4, 4, 1, 0, 4, 1, 0, 0, 1]"
medical,PSO,11,11638079.398431374,0.4215686274509805,0.4256,0.4168,1830.2884674072263,5887,5751,5,0,"[5, 5, 4, 5, 0, 1, 0, 5, 0, 4, 1, 1, 4, 1, 5, 1, 1]"
medical,PSO,12,81.90960784313725,0.480392156862745,0.4256,0.4211,1799.2763121128082,0,0,6,1,"[5, 5, 4, 5, 1, 1, 5, 5, 0, 4, 1, 1, 4, 1, 5, 1, 1]"
medical,PSO,13,1084.8507843137256,0.5392156862745098,0.4256,0.4211,1331.7299175262451,0,1,4,0,"[5, 5, 0, 5, 6, 1, 6, 5, 4, 4, 1, 1, 4, 1, 5, 1, 1]"
medical,PSO,14,83.38019607843138,0.5098039215686275,0.4256,0.4211,1386.3282403945925,0,0,4,1,"[5, 5, 4, 5, 6, 1, 5, 5, 1, 4, 1, 1, 4, 1, 4, 0, 0]"
medical,PSO,16,82.39980392156863,0.4901960784313726,0.4256,0.4211,1311.5482289791107,0,0,4,1,"[5, 5, 4, 5, 6, 1, 0, 5, 1, 4, 1, 1, 4, 1, 5, 1, 1]"
medical,PSO,15,82.89,0.5,0.4256,0.4211,1920.1563425064087,0,0,10,1,"[5, 5, 4, 5, 6, 0, 2, 5, 2, 4, 1, 1, 4, 1, 5, 1, 0]"
medical,PSO,22,83.38019607843138,0.5098039215686275,0.4256,0.4211,1313.3030898571014,0,0,3,1,"[5, 5, 4, 5, 5, 0, 6, 5, 4, 0, 1, 1, 4, 1, 5, 1, 0]"
medical,PSO,19,84.8507843137255,0.5392156862745099,0.4256,0.4211,2006.3279337883,0,0,13,1,"[5, 5, 4, 5, 6, 1, 6, 5, 0, 4, 1, 1, 4, 1, 5, 1, 1]"
medical,PSO,23,1084.8507843137256,0.5392156862745098,0.4256,0.4211,1549.4692599773407,0,1,6,0,"[5, 5, 0, 5, 6, 1, 6, 5, 4, 4, 1, 1, 4, 1, 5, 1, 1]"
medical,PSO,18,82.39980392156863,0.4901960784313726,0.4256,0.4211,2279.864889383316,0,0,14,1,"[5, 5, 4, 5, 5, 0, 0, 5, 4, 4, 0, 1, 4, 1, 5, 1, 1]"
medical,PSO,21,82.39980392156863,0.4901960784313726,0.4256,0.4211,2035.0166878700256,0,0,11,1,"[5, 5, 4, 5, 6, 1, 2, 5, 4, 0, 0, 1, 4, 1, 5, 1, 1]"
medical,PSO,17,100000057.44,0.0,0.4256,0.4256,2791.743845939636,50000,50000,5,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
medical,PSO,20,81.90960784313725,0.480392156862745,0.4256,0.4211,2276.711261510849,0,0,14,1,"[5, 5, 4, 5, 5, 1, 2, 5, 4, 4, 0, 0, 4, 1, 2, 1, 1]"
medical,PSO,9,100000057.44,0.0,0.4256,0.4256,4745.337989807129,50000,50000,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
medical,PSO,25,82.89,0.5,0.4256,0.4211,1606.2884347438812,0,0,7,1,"[5, 5, 4, 5, 5, 1, 6, 5, 4, 0, 0, 0, 4, 1, 5, 1, 0]"
medical,PSO,26,82.88999999999999,0.4999999999999999,0.4256,0.4211,1353.148226261139,0,0,4,1,"[5, 5, 4, 5, 5, 1, 6, 5, 4, 4, 0, 0, 4, 1, 1, 0, 1]"
medical,PSO,24,100000059.90078431,0.0392156862745098,0.4256,0.4206,2408.8651978969574,50000,50000,4,0,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
medical,PSO,28,81.41941176470588,0.4705882352941176,0.4256,0.4211,1504.2799742221832,0,0,7,1,"[5, 5, 4, 5, 4, 1, 5, 5, 4, 0, 0, 1, 4, 1, 2, 1, 1]"
medical,PSO,30,84.36058823529412,0.5294117647058824,0.4256,0.4211,1415.175261259079,0,0,6,1,"[5, 5, 4, 5, 6, 1, 6, 5, 4, 4, 1, 1, 0, 1, 4, 1, 1]"
medical,PSO,29,82.39980392156863,0.4901960784313726,0.4256,0.4211,1890.5471713542936,0,0,13,1,"[5, 5, 3, 5, 0, 1, 5, 5, 4, 4, 1, 0, 4, 1, 5, 1, 1]"
medical,PSO,27,100000058.49019608,0.0098039215686274,0.4256,0.42,3290.690029144287,50000,50000,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
